country,type,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Europe,Hydro,381.45035,414.05478,410.65195,437.10187,442.712,467.42227,473.05194,483.52777,489.05432,527.9655,527.5942,504.19492,594.7134,615.8949,640.884,637.35645,644.5633,626.81995,649.14514,674.75525,650.15826,638.0437,672.8461,698.86774,635.407,646.28577,658.1638,675.69867,690.8259,702.5628,705.63196,661.9739,685.64624,710.3247,724.12115,737.25,752.16,681.13,640.67,689.62,698.1,684.07,696.86,716.11,720.05,754.38,673.13,725.27997,776.83,769.83,731.0,763.13,705.85,769.23,728.99,789.99,805.46,688.67
Europe,Other,2.9090002,3.9789999,4.316,4.8180003,5.244904,6.952357,7.0698833,6.947608,7.466391,7.83506,8.300942,8.324597,8.662292,9.235139,9.617958,10.604949,10.643523,9.836121,10.136652,10.488478,11.522739,12.499209,12.367401,13.161699,13.609675,18.948753,19.544792,20.660774,22.773966,23.99297,26.293205,26.523182,31.367954,35.314613,37.30178,41.78,44.210003,49.899998,58.3,69.38,79.44,89.89001,99.91,110.39,120.67,136.5,145.7,161.60999,171.68001,181.71,193.47,196.29001,201.13998,206.83,213.98001,219.82,229.08,217.90001
Europe,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001010101,0.001010101,0.001010101,0.0,0.001010101,0.009090909,0.012555,0.01562,0.025182,0.032363,0.0346575,0.044909,0.047833413,0.056997243,0.0671515,0.08028906,0.06,0.17999999,0.29,0.42000002,0.7,1.5099999,2.55,3.8700001,7.57,14.29,23.6,48.11,72.48,86.86,99.11,109.72,113.270004,121.84,130.37,143.34,167.93,187.23,236.13
Europe,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.0105,0.0105,0.0185,0.030100001,0.0382,0.0574,0.1336,0.19080001,0.3297,0.5154,0.77946043,0.97942805,1.5346481,2.2914262,2.9880357,3.873229,4.8395853,7.305893,11.178979,14.234546,22.25,26.75,36.42,44.85,59.77,71.55,83.65,106.18,121.35,134.89,151.08,182.76,209.27,240.5,258.01,307.52002,307.57,366.49,383.65,440.89,489.68,472.23,524.21
Europe (EI),Hydro,302.19534,324.5699,324.46274,336.23666,330.97592,346.07806,349.56314,363.83298,369.3127,399.2913,407.51077,376.8347,456.27164,455.52872,479.14987,464.76663,470.4354,466.30966,480.12585,485.19354,502.4572,485.56534,528.9161,566.8737,493.60065,502.56775,512.7351,529.65564,550.4688,557.20374,564.89764,548.1241,568.0073,594.0287,598.2876,617.7579,612.0552,564.0263,530.3998,570.96484,571.77344,562.0933,563.5833,593.30414,589.7759,650.78815,569.70135,625.6244,661.699,643.9927,637.35724,653.54694,586.69543,646.4964,628.3202,660.9567,654.5113,566.889
Europe (EI),Other,3.009,4.101,4.489,4.997,5.422904,7.118357,7.2318835,7.122608,7.663391,8.04206,8.520942,8.485598,8.880291,9.372139,9.762958,10.74095,10.753523,9.836121,10.136652,10.510578,11.52874,12.5428095,12.425302,13.2301,13.672276,18.963852,19.599491,20.714474,22.847965,24.06197,26.542505,26.725283,31.687756,35.582615,37.45768,41.10196,45.021713,51.075825,58.17785,69.168945,79.14418,89.59323,99.77501,110.14999,120.735916,137.07922,146.27676,162.6075,172.79631,184.4521,197.51695,202.5266,209.59882,217.32387,226.35315,232.94821,243.69681,239.16525
Europe (EI),Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001010101,0.001010101,0.001010101,0.0,0.001010101,0.009090909,0.012555,0.01562,0.025182,0.032363,0.0346575,0.044909,0.04783341,0.056997243,0.0671515,0.08028906,0.07451525,0.1942865,0.31479302,0.46881574,0.75098586,1.5125293,2.5696537,3.878136,7.589351,14.323916,23.496948,47.16983,72.20992,86.53929,98.23745,109.12889,113.33676,123.60986,137.07028,151.15857,176.52051,198.72932,246.4354
Europe (EI),Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.0105,0.0105,0.0185,0.0301,0.0382,0.0574,0.1336,0.1908,0.3297,0.5154,0.77946043,0.979428,1.5346481,2.2914262,2.9880357,3.8732293,4.8395853,7.305893,11.184479,14.255046,22.443914,26.92393,36.477047,44.904457,59.799076,71.62515,83.78267,106.508804,122.169395,136.16086,153.42809,186.95161,215.0394,248.1177,264.8143,318.96255,322.81747,384.17432,403.26166,459.4419,513.04205,500.43298,554.52106
Europe (Ember),Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.13,776.17,714.81,676.0,735.7,737.66,728.31,732.71,749.38,756.01,806.18,725.47,783.14,836.25,810.47,798.15,830.36,764.07,828.98,817.63,867.85,860.97,755.33
Europe (Ember),Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03,44.48,50.129997,58.47,69.55,79.56,90.04,100.16,110.689995,121.36,137.5,146.73,163.1,173.92,185.15001,198.12999,202.73999,209.37,216.23999,225.61,233.48,245.34,235.73999
Europe (Ember),Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.18,0.29,0.42,0.7,1.51,2.55,3.87,7.57,14.29,23.6,48.11,72.48,86.86,99.13,109.91,114.31,124.73,138.17,152.91,179.13,200.51,251.29
Europe (Ember),Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28,26.81,36.47,44.91,59.83,71.61,83.78,106.54,122.2,136.39,154.0,187.48,215.13,248.06,266.53,319.17,323.09,384.39,403.51,462.52,514.29,503.25,558.9
European Union (27),Hydro,211.80603,230.45381,222.19263,226.5809,222.4579,234.72273,233.22775,244.8364,243.5321,263.01743,264.90546,231.1628,307.5857,299.47946,313.9237,297.70767,293.823,288.88766,294.68158,298.8656,304.63483,287.77554,315.98,333.6034,272.73294,284.9162,298.0841,310.6262,318.56485,327.974,326.97034,325.4711,335.05988,345.84433,343.64407,350.17,373.43,312.6,304.64,323.19,307.02,309.98,307.72,325.59,329.0,371.82,307.43,331.66998,368.02,370.06,336.0,345.6,294.34,343.84,320.29,347.16,348.33002,276.24
European Union (27),Other,2.909,3.979,4.316,4.818,5.243,6.940266,7.057851,6.925944,7.442191,7.829309,8.282595,8.305585,8.646165,9.1188545,9.285328,10.387278,10.08439,9.287153,9.568938,9.946245,10.981506,11.802871,11.601265,12.376092,12.7941675,17.354042,17.879808,18.720934,20.526823,21.334034,23.440554,23.38608,27.91499,30.97517,31.643864,35.4,36.989998,42.05,49.08,58.75,66.87,75.94,84.67,94.28999,103.229996,117.56,125.399994,139.15,145.57,151.04,156.47,158.31999,160.87,162.61,166.89,169.81999,178.56,171.95999
European Union (27),Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909,0.011455,0.01352,0.022082,0.028355,0.0296395,0.038877,0.04079341,0.049934246,0.0590805,0.06921506,0.049999997,0.17,0.28,0.4,0.67999995,1.4799999,2.52,3.83,7.51,14.219999,23.47,47.67,70.5,83.76,93.6,100.200005,100.49,107.3,113.79,124.54,144.81999,163.14,210.75
European Union (27),Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.0105,0.0105,0.0185,0.0301,0.0382,0.0574,0.1336,0.1908,0.3297,0.5064,0.7704604,0.970428,1.5016481,2.0669987,2.6344247,3.4706535,4.3409996,6.6253376,10.284428,13.352978,21.27,25.74,35.06,43.3,57.52,68.08,78.72,99.92,113.22,124.57,139.82,165.33,187.48,209.45999,222.37999,263.17,266.81,312.30002,320.62,367.13,397.78,386.84,419.95
Falkland Islands,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Faroe Islands,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.1,0.08,0.09,0.1,0.1,0.1,0.09,0.09,0.07,0.09,0.1,0.09,0.12,0.13,0.1,0.11,0.11,0.1,0.11,0.11,0.11
Faroe Islands,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.05,0.06,0.06,0.05,0.05,0.05,0.05
Fiji,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.46,0.45,0.34,0.37,0.34,0.34,0.51,0.5,0.46,0.41,0.45,0.52,0.52,0.4,0.4,0.49,0.49,0.56,0.57,0.57,0.57,0.57
Fiji,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.09,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.01,0.02,0.04,0.04,0.03,0.04
Fiji,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Fiji,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,Hydro,9.353536,10.380808,11.6292925,10.488889,8.745455,9.524242,10.680808,10.379798,10.579798,12.703031,12.209091,9.481818,12.181818,9.79899,10.8707075,10.217172,13.654546,13.088889,13.580808,13.247475,12.334343,12.389899,13.795959,13.362626,13.030303,10.86,13.2,15.11,13.48,11.79,12.93,11.86,12.24,15.05,12.78,14.66,13.2,10.78,9.59,15.07,13.78,11.49,14.18,17.11,12.69,12.92,12.45,16.86,12.84,13.4,16.77,15.8,14.77,13.3,12.42,15.88,15.79,13.49
Finland,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,5.0,4.95,5.96,6.47,6.61,5.89,7.89,9.33,8.36,8.64,8.27,8.99,9.38,10.44,9.51,10.81,9.95,10.4,8.73,10.97,11.24,11.2,12.01,11.76,11.42,11.52,11.86,12.91,13.29,11.57,13.58,12.76
Finland,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.09,0.15,0.22,0.3,0.39
Finland,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.05,0.08,0.07,0.06,0.09,0.12,0.17,0.16,0.19,0.26,0.28,0.29,0.48,0.49,0.77,1.11,2.33,3.07,4.79,5.84,6.02,8.26,8.51,11.72
France,Hydro,46.881092,52.20847,45.37766,50.42261,52.94209,56.681484,48.856724,48.831467,47.696262,56.230286,60.107937,48.56463,76.322975,68.35983,66.419136,69.52675,72.19517,70.57486,69.443016,65.69011,61.916004,62.483,70.498,76.522,46.636997,52.71,56.32,67.48,63.3,77.03,71.33,64.67,62.11,60.77,70.82,64.78,72.62,58.88,57.35,58.04,50.14,54.88,55.99,62.16,55.49,61.2,45.74,59.83,71.92,63.77,55.56,60.84,50.0,65.11,56.91,62.59,59.62,45.52
France,Other,0.0,0.39,0.605,0.926,1.067,1.3702458,1.3918225,1.5151953,1.5500864,1.5770591,1.4158849,1.3329,1.3745815,1.4183881,1.4840102,1.4710236,1.4921525,1.52734,1.5587,1.6223,1.65215,1.6628,1.7506,1.77325,1.84145,1.91,2.1100001,2.1399999,1.97,2.1599998,2.33,2.42,2.67,2.65,2.85,2.99,3.33,3.53,3.72,3.78,3.8700001,3.8400002,4.22,4.44,4.58,4.92,5.58,5.8100004,6.18,6.5499997,7.11,8.12,8.43,8.99,9.25,9.37,10.15,10.38
France,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.17,0.62,2.33,4.43,5.19,6.39,7.75,8.66,9.59,10.81,12.18,13.2,15.37,19.64
France,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.04,0.05,0.13,0.27,0.39,0.59,0.96,2.18,4.07,5.69,7.91,9.94,12.37,15.18,16.13,17.32,21.42,21.38,24.61,28.6,34.72,39.86,36.83,38.56
French Guiana,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.42,0.42,0.34,0.42,0.43,0.55,0.5,0.51,0.36,0.47,0.47,0.56,0.49,0.5,0.5,0.44,0.57,0.54,0.41,0.44,0.59,0.0
French Guiana,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.0
French Polynesia,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.13,0.15,0.18,0.18,0.2,0.22,0.21,0.21,0.27,0.22,0.2,0.15,0.17,0.17,0.18,0.18,0.16,0.18,0.18,0.18,0.18
French Polynesia,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05
French Polynesia,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G20 (Ember),Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.53,1910.76,1933.27,1938.03,2101.03,2152.42,2253.11,2279.72,2449.76,2454.96,2618.24,2654.83,2776.76,2883.06,2985.02,2990.87,3091.59,3082.27,3189.08,3269.57,3364.73,3256.09,3283.8
G20 (Ember),Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.33,164.34,178.91,191.31,206.35,226.86,239.97,260.88,279.04,299.67,337.81,354.28003,381.98,414.09998,448.82,485.49,490.58,524.94,552.85,582.92,618.94,666.82996,683.53
G20 (Ember),Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.35,1.69,2.07,2.75,3.91,5.32,7.17,11.69,19.56,31.58,62.27,93.86,126.97,189.87,244.28,309.38,419.66,541.48,651.64,777.89,951.02,1208.15
G20 (Ember),Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57,37.29,51.16,61.86,83.57,101.9,130.09,167.13,216.17,270.23,338.48,430.61,518.31,619.47,686.9,803.69,930.57,1104.86,1223.97,1364.02,1526.17,1775.58,2013.04
G7 (Ember),Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.06,767.41,811.77,811.45,815.97,814.05,840.88,797.8,830.55,836.87,831.45,886.06,857.42,887.39,865.2,838.33,855.18,879.95,890.65,866.91,879.63,839.01,818.95
G7 (Ember),Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.14,109.13,118.13,125.04,129.78,139.44,144.54001,152.42,155.24,160.33,172.0,178.41,190.78,206.45,218.7,233.62999,232.03,237.29001,241.39,240.45999,242.68,242.45,237.64
G7 (Ember),Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.19,1.49,1.84,2.46,3.56,4.86,6.16,8.25,11.64,19.98,41.19,63.96,82.86,122.79,152.76,180.96,219.28,249.72,272.23,310.68,363.88,435.96
G7 (Ember),Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,20.05,29.95,34.94,46.91,55.26,71.88,94.08,121.15,147.11,175.2,222.87,256.97,296.29,322.43,380.06,419.41,489.33,525.76,580.16,647.63,658.28,743.76
Gabon,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.87,0.91,0.89,0.88,0.8,0.94,0.79,0.88,0.94,0.9,0.83,0.9,0.93,0.79,0.91,0.82,0.93,0.99,0.99,0.99,0.99,0.99
Gabon,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Gabon,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
